icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
acb1f5,1609968263,KJFK,1609971660,KJFK,N917PD  ,11232,56,10540.0,102.0,0,2
adbaca,1609968226,KJFK,1609977044,KFLL,JBU6117 ,1341,217,4198.0,126.0,0,4
ad846f,1609967736,KJFK,1609969789,,JBU1309 ,1897,140,,,0,0
a1a458,1609967313,KJFK,1609975084,57FA,JBU84   ,1804,156,10395.0,1021.0,0,6
a442f3,1609966890,KJFK,1609976495,KRSW,DAL1525 ,1894,133,2515.0,6.0,0,6
4408ff,1609966601,KJFK,1609969407,,TAY011  ,1646,209,,,0,0
a3f133,1609966364,KJFK,1609975002,KMCF,DAL753  ,976,34,2795.0,559.0,0,6
ab3d17,1609966261,KJFK,1609968484,KBOS,RPA5721 ,945,56,3386.0,131.0,0,3
a1b2ee,1609966185,KJFK,1609982209,,JBU1965 ,1746,194,,,0,0
ab6fbf,1609966072,KJFK,1609984961,KLAX,DAL309  ,1742,209,1606.0,7.0,0,8
a39ac7,1609965960,KJFK,1609974945,KFLL,DAL693  ,1624,133,5510.0,202.0,0,4
ab048d,1609965841,KJFK,1609972125,KATL,DAL45   ,1515,125,2775.0,30.0,0,20
ad8836,1609965560,KJFK,1609974046,KFLL,JBU1171 ,1329,95,3267.0,96.0,0,4
0c6031,1609965228,KJFK,1609969497,,BWA014  ,1728,217,,,0,0
ad3cdf,1609965073,KJFK,1609967188,,JBU1537 ,1890,133,,,0,0
a8d224,1609964771,KJFK,1609968973,KRDU,EDV4636 ,973,72,1625.0,48.0,0,7
ab282b,1609964670,KJFK,1609967514,KDCA,RPA5762 ,975,117,6657.0,254.0,0,5
0d0c02,1609964569,KJFK,1609982660,MMMX,VIV101  ,1878,209,17947.0,795.0,0,1
a657e4,1609964335,KJFK,1609973940,KOPF,TFF904  ,1652,72,2991.0,81.0,0,3
a3b4b5,1609964242,KJFK,1609973689,KMSP,DAL978  ,1169,56,2323.0,12.0,0,9
0d0804,1609964179,KJFK,1609981778,MMMX,AMX409  ,2920,125,16503.0,650.0,0,1
ad4bcb,1609963923,KJFK,1609972697,KMCF,JBU125  ,1705,171,4759.0,414.0,0,6
aca29a,1609962243,KJFK,1609969598,,JBU2153 ,1625,163,,,0,0
a1b2a8,1609962114,KJFK,1609978632,,JBU1769 ,2186,224,,,0,0
a2c7ff,1609961826,KJFK,1609979995,SKMA,AVA211  ,2021,95,6992.0,495.0,0,2
ad5d5f,1609960653,KJFK,1609977776,KPHX,AAL658  ,2628,247,1133.0,64.0,1,10
448465,1609959850,KJFK,1609984678,EBLG,FRH532  ,1790,194,5573.0,225.0,0,2
ac382e,1609959602,KJFK,1609971723,TJSJ,DAL1853 ,2002,262,3421.0,103.0,0,1
acb1f5,1609959503,KJFK,1609960827,KJFK,N917PD  ,9864,49,9809.0,79.0,0,2
4ba95a,1609957977,KJFK,1609991105,LTFM,THY4    ,2287,255,12672.0,388.0,0,0
896216,1609957537,KJFK,1610002223,OMDB,UAE2692 ,1876,224,760.0,87.0,0,2
abe1c2,1609957130,KJFK,1609959081,,DAL1855 ,2377,293,,,0,0
ab1c47,1609956727,KJFK,1609958699,,DAL1908 ,1902,239,,,0,0
a120fe,1609956487,KJFK,1609975499,SKBO,DAL253  ,1540,323,5611.0,133.0,0,2
71bd78,1609956377,KJFK,1610006098,RKSI,AAR221  ,1864,285,16676.0,770.0,0,1
a960a9,1609956178,KJFK,1609958847,,EAL661  ,1826,354,,,0,0
868012,1609955695,KJFK,1610006656,RJAA,JAL8005 ,2134,293,19660.0,1008.0,0,2
a335f4,1609954939,KJFK,1609961412,KATL,DAL418  ,1597,293,2514.0,46.0,0,20
ad8fa4,1609954882,KJFK,1609956708,,JBU627  ,1733,338,,,0,0
a7b0c4,1609954803,KJFK,1609956559,,JBU1409 ,1865,285,,,0,0
8003e3,1609954703,KJFK,1610002823,VIDP,AIC102  ,2859,361,2264.0,0.0,0,2
a90af1,1609954024,KJFK,1609963639,,DAL644  ,787,209,,,0,0
71ba02,1609953945,KJFK,1610003760,RKSI,KAL082  ,3353,407,18574.0,793.0,0,1
899112,1609953702,KJFK,1609978668,6AK5,CAL5321 ,3567,338,2295.0,554.0,0,14
ac89f7,1609953533,KJFK,1609962179,KFLL,JBU2201 ,1891,293,3304.0,73.0,0,4
a7456c,1609953470,KJFK,1609955419,,JBU2637 ,2190,384,,,0,0
a1286c,1609953371,KJFK,1609972671,KLAX,DAL326  ,753,156,1937.0,22.0,0,8
4bb14c,1609953302,KJFK,1609959929,KORD,THY6275 ,2027,338,2174.0,75.0,0,4
a894f2,1609952263,KJFK,1609959997,KMCO,JBU6184 ,656,255,13950.0,1426.0,0,8
ad7701,1609951860,KJFK,1609971001,KLAX,JBU723  ,2030,331,2952.0,15.0,0,7
a4a0cd,1609951788,KJFK,1609959372,KMCO,DAL1752 ,1680,217,13325.0,1418.0,0,8
a24aa7,1609951669,KJFK,1609955164,MA72,KAP396  ,2277,293,9263.0,762.0,0,3
abba43,1609950779,KJFK,1609952668,,DAL1933 ,2032,247,,,0,0
ab2760,1609950536,KJFK,1609952004,,DAL1905 ,3241,377,,,0,0
a4350c,1609950291,KJFK,1609959176,KMIA,DAL1371 ,1270,255,2162.0,28.0,0,5
a44b56,1609950015,KJFK,1609958755,KFLL,DAL1695 ,1448,232,7541.0,302.0,0,4
a71ded,1609949947,KJFK,1609951409,,JBU1869 ,1972,338,,,0,0
a854d0,1609949433,KJFK,1609958487,,JBU951  ,540,72,,,0,0
a6a00b,1609949358,KJFK,1609956792,01FA,JBU6183 ,532,125,12147.0,2200.0,0,5
acda07,1609949318,KJFK,1609968655,KSEA,ASA160  ,1574,255,920.0,40.0,0,11
a1a0c4,1609949201,KJFK,1609960670,TJSJ,JBU2003 ,2115,331,2459.0,73.0,0,1
aaf968,1609948414,KJFK,1609957637,,DAL621  ,1613,308,,,0,0
acb963,1609947834,KJFK,1609955098,KJFK,N919PD  ,11288,201,9995.0,34.0,0,2
ad4f72,1609947582,KJFK,1609949537,,JBU1935 ,1249,239,,,0,0
869582,1609947358,KJFK,1609996836,RJAK,ANA9    ,2983,460,16663.0,833.0,0,2
aa4252,1609947138,KJFK,1609948707,,JBU2609 ,2057,361,,,0,0
a44cda,1609946581,KJFK,1609950796,,DAL1969 ,1563,346,,,0,0
acb1f5,1609946433,KJFK,1609951187,KJFK,N917PD  ,11537,133,10244.0,41.0,0,2
a8e262,1609946200,KJFK,1609963333,MMMX,DAL603  ,2153,331,6418.0,208.0,0,1
a44d85,1609945786,KJFK,1609955026,KRSW,DAL1396 ,781,163,3584.0,59.0,0,5
a95dba,1609945711,KJFK,1609961864,KBTF,DAL719  ,691,125,15668.0,1460.0,0,4
ac79c7,1609945583,KJFK,1609958773,KGNB,AAL806  ,1265,239,13323.0,2483.0,0,0
aae810,1609945483,KJFK,1609958428,TX05,SCX3023 ,1995,277,3408.0,281.0,0,6
0c20a7,1609944720,KJFK,1609961724,MPMG,CMP875  ,1566,247,11542.0,866.0,0,3
a7946a,1609944264,KJFK,1609948462,,JBU2659 ,1799,308,,,0,0
abff50,1609944150,KJFK,1609946309,KBOS,RPA5732 ,584,163,2767.0,92.0,0,3
a36105,1609944085,KJFK,1609948761,KDTW,EDV4702 ,968,262,7026.0,199.0,0,10
ade9c0,1609943887,KJFK,1609945852,,JBU137  ,1292,178,,,0,0
a654cb,1609943802,KJFK,1609950267,KATL,JBU1919 ,1893,346,2513.0,53.0,0,20
ab52a2,1609943502,KJFK,1609952144,,DAL1955 ,1735,217,,,0,0
a95584,1609942774,KJFK,1609959539,,EAL232  ,1886,354,,,0,0
ad8bed,1609942520,KJFK,1609954184,TJSJ,JBU403  ,1560,232,2608.0,73.0,0,1
aa6ccb,1609942311,KJFK,1609960820,KLAX,AAL1    ,1650,201,2991.0,15.0,0,7
a1b449,1609942060,KJFK,1609949061,KORD,RPA5725 ,731,171,1781.0,113.0,0,4
a45552,1609941933,KJFK,1609961434,CA22,ATN3430 ,1701,239,1581.0,290.0,0,17
a3376c,1609941822,KJFK,1609947794,KSDF,UPS5517 ,574,224,2540.0,46.0,0,11
a6152a,1609941660,KJFK,1609945648,KRDU,EDV4804 ,613,148,1766.0,10.0,0,7
a0f5e7,1609941543,KJFK,1609948342,,FDX442  ,1650,262,,,0,0
71c075,1609941449,KJFK,1609990407,RKSI,KAL252  ,3629,430,20550.0,968.0,0,1
4075b4,1609941246,KJFK,1609964195,EGLL,VIR26Q  ,1614,293,1285.0,63.0,0,7
a9704d,1609941069,KJFK,1609958254,KLAS,DAL325  ,1155,224,1461.0,138.0,0,4
a1010c,1609940886,KJFK,1609948029,,FDX869  ,1579,224,,,0,0
a770a2,1609940747,KJFK,1609949174,KFLL,JBU201  ,1203,178,11738.0,515.0,0,3
a6f777,1609940595,KJFK,1609946962,KATL,DAL417  ,956,224,2537.0,53.0,0,20
aca99c,1609940497,KJFK,1609942397,,DAL1917 ,2801,361,,,0,0
a93d9f,1609940389,KJFK,1609979005,KJFK,DAL625  ,2139,346,1234.0,26.0,0,1
a8712a,1609940299,KJFK,1609947942,KMCO,JBU83   ,1251,171,13966.0,1235.0,0,8
aab2bf,1609940209,KJFK,1609942240,,JBU409  ,1525,255,,,0,0
a413f8,1609940109,KJFK,1609968198,EDDP,ABX971  ,1718,201,1975.0,48.0,0,6
a33666,1609940047,KJFK,1609953254,TX05,JBU795  ,2300,308,3989.0,213.0,0,6
ab3d39,1609939974,KJFK,1609949867,,AAL1327 ,2224,262,,,0,0
ac7aa9,1609939795,KJFK,1609941226,,DAL1994 ,1594,156,,,0,0
a997cc,1609939683,KJFK,1609959918,KSFO,DAL301  ,1745,262,913.0,95.0,0,5
aa7c64,1609939599,KJFK,1609941658,,JBU2237 ,1755,262,,,0,0
ab43c6,1609939501,KJFK,1609941384,,DAL1845 ,1972,209,,,0,0
ab8112,1609939438,KJFK,1609952457,,AAL496  ,3958,437,,,0,0
a66239,1609939331,KJFK,1609950264,,JBU743  ,1495,239,,,0,0
a1a435,1609939247,KJFK,1609943447,,JBU379  ,1642,262,,,0,0
a9acb8,1609939140,KJFK,1609950898,TJSJ,DAL639  ,1122,331,2433.0,65.0,0,1
a92145,1609939063,KJFK,1609950389,,DAL635  ,1141,224,,,0,0
ab60e3,1609938979,KJFK,1609958057,KLAX,DAL302  ,1901,255,1276.0,45.0,0,8
a442f3,1609938852,KJFK,1609946593,FD83,DAL1065 ,1579,232,10642.0,399.0,0,6
adf128,1609938762,KJFK,1609940758,,JBU1057 ,1811,270,,,0,0
adde95,1609938671,KJFK,1609958744,KSFO,JBU15   ,1481,224,298.0,87.0,0,5
a2feb8,1609938540,KJFK,1609944359,KSDF,UPS2111 ,736,209,2617.0,46.0,0,11
adcd6d,1609938425,KJFK,1609957619,KLAX,JBU323  ,1470,209,2488.0,53.0,0,7
a11380,1609938077,KJFK,1609950926,KDEN,DAL875  ,740,232,6132.0,28.0,0,20
a2b26b,1609938002,KJFK,1609940061,KBOS,JBU518  ,1213,323,2754.0,92.0,0,3
aca3a3,1609937960,KJFK,1609943099,KCLT,AAL1444 ,1632,300,4419.0,84.0,0,7
a73a47,1609937670,KJFK,1609953739,,JBU1691 ,1673,277,,,0,0
a3c246,1609937502,KJFK,1609945886,KMCF,DAL2063 ,1284,293,5209.0,376.0,0,6
a014c9,1609936893,KJFK,1609957173,KSFO,AAL76   ,1254,209,842.0,95.0,0,5
a98aff,1609936780,KJFK,1609942517,OA16,ATN3213 ,1197,201,11734.0,604.0,0,10
ad6f93,1609936694,KJFK,1609945819,,JBU751  ,2401,369,,,0,0
a9bf4b,1609936561,KJFK,1609955946,KSEA,DAL308  ,1367,285,2335.0,12.0,0,11
ad9712,1609936260,KJFK,1609938263,,JBU869  ,1843,277,,,0,0
a98539,1609936178,KJFK,1609949295,,DAL706  ,1849,300,,,0,0
ac0dd9,1609935879,KJFK,1609952274,,AAL2896 ,2012,186,,,0,0
a452c4,1609935616,KJFK,1609943871,KFLL,DAL703  ,1221,232,9013.0,370.0,0,4
a34294,1609935458,KJFK,1609944113,KMIA,DAL737  ,1074,209,2719.0,17.0,0,4
780bb7,1609935364,KJFK,1609960736,6AK5,CAO1050 ,3531,483,1923.0,707.0,0,14
ace60c,1609935120,KJFK,1609941414,KATL,DAL424  ,1788,224,2313.0,76.0,0,20
405f31,1609934556,KJFK,1609939814,OA16,DHK972  ,1491,270,11693.0,573.0,0,10
aa3b85,1609933151,KJFK,1609941716,KMIA,AAL1101 ,1755,87,2690.0,2.0,0,4
adc9b6,1609933034,KJFK,1609941485,KFLL,JBU6115 ,1154,140,6688.0,241.0,0,4
aa1dd4,1609932497,KJFK,1609951495,SKBO,AVA021  ,1624,87,6688.0,171.0,0,2
abf17f,1609931747,KJFK,1609936696,KCLT,AAL2643 ,2205,117,4200.0,76.0,0,7
a7bbe9,1609931599,KJFK,1609943123,TJSJ,JBU1003 ,1792,117,2337.0,42.0,0,1
ade609,1609930886,KJFK,1609933037,,JBU935  ,2003,110,,,0,0
ad3cdf,1609928439,KJFK,1609932132,,JBU559  ,1870,133,,,0,0
4bb14f,1609927802,KJFK,1609945726,SKMA,THY6433 ,1702,110,8289.0,723.0,0,2
ad846f,1609927723,KJFK,1609929748,,JBU209  ,1974,72,,,0,0
a1a458,1609927608,KJFK,1609929668,,JBU2137 ,1751,87,,,0,0
a646fb,1609926460,KJFK,1609941365,,VOC4085 ,1303,117,,,0,0
a91006,1609920976,KJFK,1609935836,,TAI567  ,1954,87,,,0,0
a7cfa3,1609919268,KJFK,1609920921,,EAL232  ,1599,148,,,0,0
71be20,1609919117,KJFK,1609944135,EBBR,AAR587  ,1624,79,638.0,56.0,0,3
06a1ec,1609918205,KJFK,1609927436,,QTR8185 ,1237,102,,,0,0
a4eb80,1609915739,KJFK,1609940116,6AK5,GTI8791 ,2157,117,2849.0,569.0,0,14
0c20a6,1609914054,KJFK,1609930999,MPTO,CMP807  ,1868,110,11810.0,454.0,0,3
780a6f,1609913641,KJFK,1609917231,CYYZ,CPA085  ,2114,3,1646.0,66.0,0,4
06a0e9,1609913538,KJFK,1609957228,OTHH,QTR59U  ,2307,64,2970.0,41.0,0,1
acb1f5,1609913130,KJFK,1609915078,KJFK,N917PD  ,10470,133,10135.0,26.0,0,2
3c4583,1609911490,KJFK,1609937872,EDDF,BOX451  ,2092,18,2839.0,4.0,0,5
789217,1609910551,KJFK,1609963437,VHHH,CPA845  ,2185,102,2032.0,39.0,0,1
8990d9,1609910379,KJFK,1609972190,RCTP,EVA031  ,2098,49,12201.0,485.0,0,2
a4b0bb,1609910271,KJFK,1609948348,LLBG,DAL234  ,2099,148,1341.0,71.0,0,4
ab6851,1609909306,KJFK,1609911465,,DAL156  ,2564,102,,,0,0
c01d16,1609909190,KJFK,1609912637,CYHM,CJT246  ,1120,102,1522.0,24.0,0,6
4ba94c,1609908633,KJFK,1609943458,LTFM,THY12   ,2384,79,17870.0,640.0,0,0
e80244,1609907893,KJFK,1609935024,SPJC,LPE2373 ,1681,201,10195.0,415.0,0,5
a437c0,1609907397,KJFK,1609912528,KCVG,ABX152  ,2103,163,8203.0,306.0,0,9
aaba81,1609907177,KJFK,1609926864,KLAX,SCX3053 ,1781,56,1596.0,60.0,0,8
8964a0,1609906983,KJFK,1609951411,OMDB,UAE202  ,2151,95,2449.0,72.0,0,2
aa8740,1609906868,KJFK,1609913519,,FDX1292 ,983,87,,,0,0
a3520e,1609906301,KJFK,1609912634,KORD,ATN3457 ,920,87,1517.0,75.0,0,4
a553db,1609906170,KJFK,1609912167,KSDF,UPS9793 ,1853,148,2530.0,7.0,0,11
a810af,1609906006,KJFK,1609911673,KIND,FDX1612 ,2216,49,2527.0,52.0,0,33
a27abd,1609905536,KJFK,1609911253,KSDF,UPS1111 ,2190,186,1754.0,61.0,0,11
ad2f71,1609905414,KJFK,1609907708,,JBU609  ,1482,140,,,0,0
ad4f72,1609905296,KJFK,1609907569,,JBU437  ,1435,125,,,0,0
a0a480,1609905035,KJFK,1609911869,4IL3,UPS1125 ,1653,392,3001.0,350.0,0,24
48ae00,1609904880,KJFK,1609932976,EPWA,LOT27   ,2203,232,621.0,3.0,0,1
a0cab1,1609902744,KJFK,1609909359,,FDX1276 ,1852,293,,,0,0
3444c4,1609902626,KJFK,1609927417,LEMD,IBE6252 ,1637,247,64.0,37.0,0,3
4cc534,1609901589,KJFK,1609926777,EBLG,SVA3942 ,1193,224,3889.0,134.0,0,2
4006c4,1609901359,KJFK,1609924700,EGLL,BAW14K  ,1817,217,1714.0,32.0,0,8
484fff,1609901116,KJFK,1609926366,EHAM,KLM644  ,1790,331,2835.0,34.0,0,1
394a01,1609900984,KJFK,1609925739,LFPG,AFR011  ,1814,293,2818.0,50.0,0,8
a2b26b,1609899213,KJFK,1609901257,KBOS,JBU1318 ,2105,415,1773.0,54.0,0,3
06a12b,1609899063,KJFK,1609942646,OTHH,QTR59G  ,1833,293,1719.0,71.0,0,1
a44b56,1609898139,KJFK,1609906329,KFLL,DAL1644 ,1282,255,11675.0,515.0,0,3
a87fe4,1609898009,KJFK,1609904060,KATL,GTI450  ,975,247,1064.0,46.0,0,22
4077d4,1609896832,KJFK,1609919699,EGLL,VIR606N ,1692,369,860.0,63.0,0,7
ad4bcb,1609896206,KJFK,1609898776,,JBU2837 ,758,201,,,0,0
aab2bf,1609896094,KJFK,1609898614,,JBU1009 ,1457,262,,,0,0
a96171,1609895891,KJFK,1609916208,KSFO,DAL673  ,954,262,499.0,80.0,0,5
8963ce,1609895753,KJFK,1609939644,OMAA,ETD47N  ,2003,217,12396.0,506.0,0,2
acb1f5,1609895722,KJFK,1609899894,KJFK,N917PD  ,9270,64,9879.0,49.0,0,2
a4a0cd,1609895608,KJFK,1609903310,KMCO,DAL1717 ,1564,224,5333.0,145.0,0,8
ab1c47,1609895531,KJFK,1609897696,,DAL1975 ,1953,285,,,0,0
4851ad,1609895408,KJFK,1609919213,EHAM,KLM642  ,1828,239,2626.0,42.0,0,1
020122,1609895272,KJFK,1609917836,GMMN,RAM201N ,1766,201,658.0,43.0,0,1
a1b449,1609895112,KJFK,1609898156,KDCA,RPA5658 ,774,232,3075.0,94.0,0,5
ab282b,1609894962,KJFK,1609896882,KBOS,RPA5740 ,1950,399,2000.0,62.0,0,3
a99d89,1609894611,KJFK,1609917462,EGLL,AAL106  ,2228,232,667.0,71.0,0,6
abff50,1609894331,KJFK,1609897437,KBUF,RPA5754 ,1555,361,1917.0,14.0,0,15
394a07,1609894057,KJFK,1609918881,LFPG,AFR007  ,1760,255,2295.0,32.0,0,8
a1ba59,1609893970,KJFK,1609896802,KROC,RPA5663 ,1231,300,370.0,33.0,0,12
ab5d2c,1609893881,KJFK,1609919579,EHAM,CMB531  ,2203,255,1849.0,42.0,0,1
a12c23,1609893817,KJFK,1609895922,,DAL216  ,1955,331,,,0,0
ab6fbf,1609893590,KJFK,1609917851,EGLL,DAL1    ,1964,285,810.0,55.0,0,7
a442f3,1609892239,KJFK,1609907879,,DAL1985 ,1972,300,,,0,0
ad56e0,1609892157,KJFK,1609903993,TJSJ,JBU2503 ,1906,300,2657.0,58.0,0,1
abba43,1609891540,KJFK,1609894248,,DAL1943 ,1726,232,,,0,0
abe1c2,1609891454,KJFK,1609903130,TJSJ,DAL1859 ,1956,270,2424.0,50.0,0,1
899103,1609891330,KJFK,1609916015,6AK5,CAL5321 ,1852,209,2644.0,615.0,0,14
ab00d6,1609890919,KJFK,1609916159,LFPG,DAL262  ,2170,255,1947.0,28.0,0,8
a58c35,1609890575,KJFK,1609909422,KSEA,ATN3452 ,1832,415,666.0,2.0,0,12
4243a4,1609890199,KJFK,1609920917,,AFL103  ,1811,209,,,0,0
abf6ae,1609889738,KJFK,1609895932,KATL,DAL399  ,2166,293,2522.0,30.0,0,20
4ca86e,1609888545,KJFK,1609910742,EIDW,EIN104  ,1588,239,1964.0,58.0,0,4
a13391,1609888475,KJFK,1609907819,KLAX,DAL313  ,1553,308,1849.0,0.0,0,8
a365b7,1609888387,KJFK,1609896861,KMSP,DAL933  ,1019,247,1752.0,4.0,0,10
a854d0,1609888329,KJFK,1609905382,MROC,JBU1793 ,1567,316,1398.0,52.0,0,2
a5c99e,1609888190,KJFK,1609890195,DE09,GTI8370 ,983,316,1801.0,284.0,0,14
4caa33,1609888158,KJFK,1609916925,LIRF,AZA60M  ,3541,437,3828.0,110.0,0,3
a96b80,1609888010,KJFK,1609940100,RKSI,SOO7923 ,2034,270,18937.0,907.0,0,1
a4c703,1609887014,KJFK,1609911852,EHAM,DAL46   ,1502,316,1789.0,42.0,0,1
ab772d,1609886533,KJFK,1609900221,,DAL765  ,1495,338,,,0,0
e4818b,1609886389,KJFK,1609919206,SBGR,TAM8181 ,1847,293,1585.0,27.0,0,2
a96577,1609886299,KJFK,1609905178,KSEA,DAL307  ,1826,361,1139.0,2.0,0,11
a70f11,1609886223,KJFK,1609894467,KFLL,JBU6171 ,922,331,11805.0,538.0,0,3
acbf73,1609885295,KJFK,1609892047,KJFK,N920PD  ,11101,95,10178.0,49.0,0,2
8695c6,1609885089,KJFK,1609933686,RJTT,ANA109  ,3362,422,8893.0,393.0,0,1
a3dffe,1609884873,KJFK,1609893388,KMIA,DAL1521 ,1757,323,3016.0,43.0,0,4
0c6016,1609884706,KJFK,1609888405,,BWA006  ,1860,384,,,0,0
a5e3e4,1609884638,KJFK,1609889264,KDTW,EDV5189 ,1691,331,5446.0,176.0,0,8
a30c8e,1609884552,KJFK,1609887679,KBUF,JBU102  ,915,186,3261.0,82.0,0,16
a34294,1609884454,KJFK,1609892276,,DAL693  ,1832,346,,,0,0
abd32f,1609884188,KJFK,1609902269,KSNA,N861GL  ,1556,239,215.0,55.0,0,2
c06645,1609883291,KJFK,1609886400,CYUL,TLK822  ,1074,316,1836.0,9.0,0,4
ad0074,1609882953,KJFK,1609902749,KLAX,JBU1323 ,1924,346,3164.0,7.0,0,7
896211,1609882734,KJFK,1609926987,OMDB,UAE2624 ,2977,361,2419.0,49.0,0,2
a561fd,1609882162,KJFK,1609884807,,GTI539  ,2056,338,,,0,0
a37eb0,1609881759,KJFK,1609889959,KMIA,AAL1184 ,1625,270,4097.0,73.0,0,4
3c6565,1609880938,KJFK,1609908114,EDDF,DLH401  ,1652,262,1209.0,3.0,0,4
a1b2ee,1609880701,KJFK,1609888601,FD83,JBU84   ,809,163,5873.0,574.0,0,5
a299c8,1609880584,KJFK,1609885497,KK62,JBU8601 ,1189,239,6148.0,1608.0,0,6
aa7c64,1609880433,KJFK,1609892633,TJSJ,JBU2403 ,1383,262,2726.0,73.0,0,1
0c6031,1609880287,KJFK,1609884015,,BWA14   ,1661,369,,,0,0
a85119,1609880185,KJFK,1609888576,KFLL,JBU1171 ,1267,277,12322.0,553.0,0,3
ac159a,1609880057,KJFK,1609882181,KBOS,RPA5721 ,667,217,2853.0,108.0,0,3
abb775,1609879920,KJFK,1609885930,KATL,DAL45   ,1211,293,2894.0,0.0,0,20
ab649a,1609879846,KJFK,1609899766,KLAX,DAL309  ,1505,255,1057.0,45.0,0,8
ad8836,1609879703,KJFK,1609881265,,JBU1537 ,1841,308,,,0,0
a39e7e,1609879500,KJFK,1609887904,KMCF,DAL753  ,1694,361,2968.0,551.0,0,6
a3ff4e,1609879080,KJFK,1609882101,KDCA,RPA5762 ,1157,277,5790.0,254.0,0,5
a3b4b5,1609878690,KJFK,1609887461,KMSP,DAL978  ,1098,262,2038.0,25.0,0,9
a44cda,1609878524,KJFK,1609887393,KRSW,DAL1525 ,1496,323,2757.0,28.0,0,8
0d0c02,1609878429,KJFK,1609895327,MMMX,VIV101  ,2219,331,22400.0,1016.0,0,1
ade9c0,1609878165,KJFK,1609880307,,JBU1309 ,1746,316,,,0,0
ab9278,1609877801,KJFK,1609894121,MMMX,AMX409  ,1769,209,21064.0,1016.0,0,1
ad4f72,1609877683,KJFK,1609885926,KMCF,JBU125  ,1979,346,4406.0,452.0,0,6
ad9712,1609877042,KJFK,1609885545,KRSW,JBU1729 ,1422,277,2741.0,21.0,0,8
a8d224,1609876683,KJFK,1609880596,KRDU,EDV4893 ,675,209,2922.0,73.0,0,6
ad2f71,1609875561,KJFK,1609882578,,JBU2153 ,1578,277,,,0,0
710121,1609875229,KJFK,1609951999,EGLL,SVA117  ,2399,323,1011.0,63.0,0,7
a63f8b,1609875104,KJFK,1609875725,KFRG,XOJ501  ,967,270,1682.0,58.0,0,1
448465,1609874355,KJFK,1609899352,EBLG,FRH522  ,3071,293,4257.0,164.0,0,2
a12625,1609873279,KJFK,1609891196,KPHX,AAL658  ,1966,308,1593.0,41.0,0,10
ab43c6,1609873025,KJFK,1609885153,TJSJ,DAL1853 ,1203,201,3495.0,119.0,0,1
a93d9f,1609872470,KJFK,1609881957,,DAL644  ,1254,361,,,0,0
4ba94d,1609870855,KJFK,1609903787,LTFM,THY4    ,1740,247,19226.0,716.0,0,0
71c361,1609870490,KJFK,1609919905,RKSI,AAR221  ,1766,277,4496.0,99.0,0,2
aca99c,1609870375,KJFK,1609872383,,DAL1855 ,2330,331,,,0,0
ab52a2,1609870094,KJFK,1609872229,,DAL1908 ,2350,331,,,0,0
a1286c,1609869837,KJFK,1609888199,SKMA,DAL253  ,1153,323,7721.0,685.0,0,2
868078,1609869264,KJFK,1609918950,RJTT,JAL5    ,2791,293,7925.0,332.0,0,1
a3cc82,1609868484,KJFK,1609874739,KATL,DAL418  ,1615,308,2500.0,7.0,0,20
a73a47,1609868411,KJFK,1609870619,,JBU1409 ,1275,270,,,0,0
a9bf4b,1609867260,KJFK,1609878797,TJSJ,DAL639  ,1272,300,2335.0,65.0,0,1
adf128,1609867102,KJFK,1609869232,,JBU627  ,930,255,,,0,0
a120fe,1609867006,KJFK,1609886817,KLAX,DAL326  ,1696,361,2107.0,30.0,0,8
ac7aa9,1609866953,KJFK,1609868685,,DAL1905 ,2000,277,,,0,0
ade252,1609866822,KJFK,1609875742,KFLL,JBU2201 ,1227,239,10569.0,484.0,0,4
71c010,1609866719,KJFK,1609915217,RKSI,KAL082  ,3018,338,21513.0,907.0,0,1
a770a2,1609866545,KJFK,1609868778,,JBU2637 ,1832,346,,,0,0
a44d85,1609865563,KJFK,1609873198,KMCO,DAL1752 ,1737,300,15227.0,1738.0,0,8
a39269,1609865370,KJFK,1609868956,KMVY,KAP396  ,1822,277,2388.0,147.0,0,4
ad9e73,1609864972,KJFK,1609884627,KHHR,JBU723  ,1215,209,3297.0,63.0,0,7
a44b56,1609864781,KJFK,1609873403,KMIA,DAL1371 ,967,209,2741.0,43.0,0,4
ab63d7,1609864462,KJFK,1609866508,,DAL1933 ,1912,224,,,0,0
a37023,1609864384,KJFK,1609873139,KFLL,DAL1695 ,1571,293,11831.0,545.0,0,3
a7cfa3,1609864296,KJFK,1609881688,,EAL231  ,1996,399,,,0,0
acbf73,1609863632,KJFK,1609867404,KJFK,N920PD  ,9544,79,10726.0,56.0,0,2
a976c7,1609863387,KJFK,1609899916,KLAX,JBU1569 ,1012,232,2535.0,38.0,0,7
a1a458,1609863176,KJFK,1609875219,TJSJ,JBU2003 ,1186,217,2310.0,65.0,0,1
a6a00b,1609863039,KJFK,1609888876,KFLL,JBU1869 ,1227,217,11363.0,484.0,0,4
acc774,1609862943,KJFK,1609882793,KSEA,ASA160  ,1588,224,1143.0,40.0,0,11
869560,1609861662,KJFK,1609909610,,ANA9    ,1948,255,,,0,0
a47cd1,1609861417,KJFK,1609863887,KABE,ATN6731 ,669,186,1983.0,70.0,0,17
