icao24,firstSeen,estDepartureAirport,lastSeen,estArrivalAirport,callsign,estDepartureAirportHorizDistance,estDepartureAirportVertDistance,estArrivalAirportHorizDistance,estArrivalAirportVertDistance,departureAirportCandidatesCount,arrivalAirportCandidatesCount
ac1466,1673118504,KJFK,1673129048,,DAL1855 ,2479,117,,,0,0
a4e538,1673118420,KJFK,1673122968,KRDU,RPA4479 ,1577,110,2435.0,64.0,0,6
a36553,1673118330,KJFK,1673126607,KMCO,JBU1483 ,1880,133,4847.0,77.0,0,8
ac89f7,1673118270,KJFK,1673128429,MDLL,JBU309  ,2405,133,14702.0,1855.0,0,3
a3f473,1673117880,KJFK,1673130650,K9X1,JBU1881 ,1912,117,9348.0,1441.0,0,7
a24aca,1673117816,KJFK,1673121350,,JBU1721 ,2282,178,,,0,0
a12c18,1673117614,KJFK,1673136582,KLAX,DAL439  ,2572,247,1839.0,7.0,0,8
a2925a,1673116953,KJFK,1673119701,KBOS,JBU818  ,1588,110,7311.0,306.0,0,2
a3373a,1673116825,KJFK,1673133514,KPHX,AAL2829 ,2062,87,1430.0,71.0,0,10
a81abe,1673116668,KJFK,1673125435,KMIA,JBU2993 ,2138,117,3811.0,73.0,0,5
aa589c,1673116599,KJFK,1673125430,FL59,JBU129  ,2092,95,11626.0,1867.0,0,14
7bc007,1673116508,KJFK,1673142269,PANC,CSS7536 ,2474,186,463.0,75.0,0,15
acdc40,1673116421,KJFK,1673127836,MDBL,DAL1908 ,2291,79,10606.0,1615.0,0,4
a4034f,1673116348,KJFK,1673119048,KSYR,JBU116  ,2298,239,3292.0,62.0,0,12
a20d01,1673116118,KJFK,1673122946,KORD,JBU105  ,1656,102,3404.0,98.0,0,4
a8f9a3,1673116044,KJFK,1673118951,,EDV4959 ,1248,49,,,0,0
a25b3f,1673115996,KJFK,1673138001,KSFO,ASA14   ,2619,133,2134.0,64.0,0,5
acf906,1673115889,KJFK,1673137396,KSFO,JBU1515 ,2280,133,983.0,3.0,0,5
ac760d,1673115675,KJFK,1673129318,,AAL1729 ,1625,156,,,0,0
a95c38,1673115295,KJFK,1673117638,KDOV,CKS9700 ,1249,117,7678.0,267.0,0,10
a14fe0,1673115224,KJFK,1673132269,SKBO,DAL253  ,2109,102,6021.0,141.0,0,2
a7dadc,1673115151,KJFK,1673117545,VT03,EDV5228 ,1604,95,2205.0,2407.0,0,1
a6c781,1673115094,KJFK,1673121989,KATL,JBU2719 ,1963,102,2668.0,53.0,0,20
a33339,1673115024,KJFK,1673119876,KDTW,EDV5312 ,1578,64,7275.0,222.0,0,10
a80d40,1673114830,KJFK,1673123397,KTPA,JBU125  ,2250,125,1520.0,84.0,0,7
ac763e,1673114760,KJFK,1673125361,,AAL626  ,1625,102,,,0,0
a752ea,1673114700,KJFK,1673127636,KDEN,JBU1497 ,1868,87,3422.0,108.0,0,17
a55f6c,1673114629,KJFK,1673117004,KBOS,RPA4307 ,1507,125,7950.0,344.0,0,2
86951c,1673114553,KJFK,1673164343,RJTT,ANA109  ,3034,209,4741.0,111.0,0,1
780c5b,1673114343,KJFK,1673139548,PANC,CAO1078 ,2664,194,671.0,83.0,0,14
8003e2,1673113987,KJFK,1673161722,VIDP,AIC102  ,2788,178,2957.0,38.0,0,1
71c381,1673113780,KJFK,1673167379,RKSI,AAR221  ,2895,163,23774.0,625.0,0,0
a8913b,1673113337,KJFK,1673123595,,JBU869  ,2266,110,,,0,0
a336f0,1673113274,KJFK,1673121938,KMSP,EDV4663 ,1713,56,1461.0,134.0,0,9
a13b66,1673113220,KJFK,1673121295,KMCO,JBU83   ,1940,125,6024.0,138.0,0,8
ac2e81,1673113117,KJFK,1673113820,KHPN,GAJ884  ,1925,41,4445.0,140.0,0,0
71be27,1673113043,KJFK,1673166186,RKSI,KAL082  ,2892,102,16018.0,617.0,0,0
a451db,1673112960,KJFK,1673121054,KMCO,DAL2872 ,1835,133,4720.0,62.0,0,8
a4ce33,1673112794,KJFK,1673117967,KSLK,KAP7    ,1686,56,1685.0,41.0,0,1
a00ce0,1673112619,KJFK,1673117240,KCMH,RPA4416 ,1467,117,1742.0,57.0,0,13
a198ed,1673112554,KJFK,1673121149,KFLL,JBU1601 ,1809,125,2901.0,27.0,0,4
ab6b45,1673112338,KJFK,1673123855,TJSJ,DAL806  ,2135,49,4586.0,149.0,0,1
a83876,1673112240,KJFK,1673120901,KMIA,JBU2593 ,1907,87,4087.0,89.0,0,5
a19df2,1673112024,KJFK,1673114392,KBOS,JBU2718 ,1485,95,7397.0,313.0,0,2
ac5fad,1673111971,KJFK,1673118568,KATL,DAL482  ,2325,87,2755.0,53.0,0,20
adc9b6,1673111719,KJFK,1673130796,KLAX,JBU2223 ,2349,133,2728.0,53.0,0,7
aa9bc1,1673111615,KJFK,1673117424,KCVG,ABX1152 ,1641,79,3442.0,52.0,0,11
868078,1673111531,KJFK,1673160241,,JAL8005 ,3456,133,,,1,0
a05f95,1673110981,KJFK,1673115197,KBKL,RPA4672 ,1614,64,3334.0,1026.0,0,7
acc23f,1673110931,KJFK,1673129326,KLAS,DAL689  ,2365,95,3529.0,47.0,0,4
ab4ba6,1673110871,KJFK,1673125289,TNCA,JBU757  ,1933,95,1831.0,27.0,0,0
aca1da,1673110807,KJFK,1673129547,KSEA,ASA112  ,2043,72,907.0,12.0,0,12
add65b,1673110680,KJFK,1673114144,KMVY,KAP1027 ,2661,133,2280.0,109.0,1,5
a486cc,1673110456,KJFK,1673118971,KFLL,DAL2964 ,2058,79,2965.0,20.0,0,4
a78cfc,1673110311,KJFK,1673122601,MMUN,JBU1051 ,1958,95,3870.0,77.0,0,1
a8021b,1673110231,KJFK,1673125697,KSLC,JBU871  ,2126,117,4174.0,37.0,0,3
a3d10f,1673110080,KJFK,1673117992,KF45,DAL1128 ,1886,133,6099.0,846.0,0,8
a654cb,1673110001,KJFK,1673120088,,JBU337  ,2170,117,,,0,0
a3ed69,1673109893,KJFK,1673118550,KTPA,DAL2561 ,1814,117,1504.0,84.0,0,7
a449af,1673109820,KJFK,1673118310,KMIA,DAL2346 ,2195,87,4342.0,89.0,0,5
a1b2ee,1673109673,KJFK,1673117755,FD38,JBU1853 ,2200,186,4947.0,817.0,0,8
a1a0c4,1673109436,KJFK,1673120639,MDSI,JBU1009 ,1710,56,12249.0,850.0,0,4
a54312,1673109348,KJFK,1673115606,KIND,RPA4638 ,1532,79,3182.0,82.0,0,32
a8222c,1673109170,KJFK,1673123393,TNCA,JBU557  ,2303,87,2604.0,73.0,0,0
a37df6,1673108732,KJFK,1673112205,KBUF,JBU2602 ,1678,110,514.0,84.0,0,15
adb656,1673108561,KJFK,1673121230,MMUN,AAL816  ,1906,79,5227.0,145.0,0,1
89647e,1673108359,KJFK,1673208402,YMML,UAE76F  ,3223,72,1257.0,12.0,0,4
a445f8,1673108172,KJFK,1673119018,MBPV,DAL1891 ,2018,102,103.0,57.0,0,1
accd69,1673108091,KJFK,1673122769,KOGD,DAL384  ,2361,102,17448.0,2378.0,0,6
a44308,1673108019,KJFK,1673116377,KMCO,DAL1324 ,1938,79,6953.0,176.0,0,8
a033ae,1673107950,KJFK,1673127696,KHHR,AAL3    ,2232,163,3055.0,71.0,0,7
a1b2a8,1673107866,KJFK,1673111931,,JBU1759 ,2402,186,,,0,0
a07fa6,1673107790,KJFK,1673115329,KBNA,RPA4615 ,1630,102,2392.0,68.0,0,5
ade252,1673107726,KJFK,1673116131,KFLL,JBU2201 ,2620,156,2407.0,10.0,0,4
a96c96,1673107637,KJFK,1673128077,KSFO,DAL325  ,2414,133,515.0,3.0,0,5
a13af4,1673107524,KJFK,1673126579,KLAX,DAL351  ,1943,72,3378.0,91.0,0,7
aa7439,1673107299,KJFK,1673115767,KMIA,AAL315  ,2014,49,4298.0,81.0,0,5
acf54f,1673107139,KJFK,1673115941,,JBU1691 ,2257,125,,,0,0
a186ad,1673107045,KJFK,1673111398,KRDU,JBU285  ,1737,72,2299.0,79.0,0,6
ac8289,1673106666,KJFK,1673118458,TJSJ,JBU2903 ,2164,102,4554.0,149.0,0,1
a6a3c2,1673106270,KJFK,1673118555,,JBU947  ,1917,72,,,0,0
71c252,1673106098,KJFK,1673131700,PANC,KAL250  ,2131,64,400.0,60.0,0,16
a3dc5a,1673106021,KJFK,1673113038,KBNA,EDV4721 ,1630,87,1330.0,106.0,0,6
a7e5c1,1673105965,KJFK,1673117420,MDAB,JBU1869 ,2013,87,8038.0,2344.0,0,3
acf2e4,1673105862,KJFK,1673110554,,EDV4899 ,1532,56,,,0,0
a46368,1673105763,KJFK,1673125539,,HAL51   ,2794,125,,,0,0
a01f13,1673105654,KJFK,1673119109,KAUS,DAL659  ,1511,125,2929.0,25.0,0,6
a8b8ba,1673105564,KJFK,1673114217,KTPA,JBU2725 ,2149,72,1558.0,84.0,0,7
06a07e,1673105392,KJFK,1673146459,OTHH,QTR33Y  ,2970,102,2891.0,49.0,0,1
a2033a,1673105282,KJFK,1673111934,KSAV,JBU341  ,1952,140,3486.0,30.0,0,3
ab6800,1673105205,KJFK,1673108867,KJFK,JBU8650 ,1362,156,3620.0,95.0,0,2
a1bc29,1673105140,KJFK,1673116348,MBPV,JBU255  ,1963,87,611.0,42.0,0,1
aab2bf,1673105032,KJFK,1673112804,,JBU1533 ,2115,72,,,0,0
a8a3ce,1673104955,KJFK,1673124359,KBUR,JBU459  ,2330,95,1230.0,39.0,0,4
4cc575,1673104806,KJFK,1673122992,BIKF,ICE762  ,1243,110,720.0,260.0,0,0
a1a458,1673104650,KJFK,1673119709,,JBU1817 ,2422,102,,,0,0
a168f5,1673104208,KJFK,1673112566,KMCO,JBU1083 ,1873,102,5065.0,77.0,0,7
ac97e4,1673104121,KJFK,1673109104,KCLT,AAL311  ,1997,72,12837.0,511.0,0,8
a20347,1673104054,KJFK,1673110935,KORD,RPA5618 ,1672,72,5601.0,61.0,0,5
a30961,1673103994,KJFK,1673110154,KSAV,EDV4947 ,1662,41,2490.0,15.0,0,3
a66ce0,1673103940,KJFK,1673122000,KLAS,DAL2137 ,1656,49,2311.0,116.0,0,4
a79821,1673103882,KJFK,1673112683,FL59,JBU1529 ,1988,72,11659.0,1616.0,0,14
acf846,1673103728,KJFK,1673122507,KSAN,ASA178  ,2020,41,7271.0,337.0,0,9
a2fcf2,1673103274,KJFK,1673122427,KSEA,ASA136  ,2197,72,757.0,5.0,0,12
a19691,1673103157,KJFK,1673105822,KBOS,RPA5595 ,1501,95,3453.0,115.0,0,3
a03235,1673103101,KJFK,1673122649,KSNA,AAL976  ,1950,87,3002.0,66.0,0,2
a883bd,1673103021,KJFK,1673113631,KMSY,JBU75   ,1446,95,1311.0,107.0,0,5
adc5ff,1673102959,KJFK,1673118089,TBPB,JBU2661 ,2266,87,571.0,13.0,0,0
a36553,1673102873,KJFK,1673106388,KBUF,JBU1602 ,1748,102,359.0,92.0,0,15
aca29a,1673102580,KJFK,1673115177,MMUN,JBU1851 ,2545,133,3875.0,54.0,0,1
acb5ac,1673102468,KJFK,1673109238,KJFK,N918PD  ,10959,18,11013.0,72.0,0,2
a88774,1673102405,KJFK,1673110219,,JBU1179 ,2240,102,,,0,0
a0275c,1673102348,KJFK,1673119915,KLAS,AAL748  ,1972,117,1804.0,138.0,0,4
ad3581,1673102271,KJFK,1673113104,MDSI,JBU9    ,2259,102,12135.0,895.0,0,4
a8e279,1673102160,KJFK,1673120302,MMMX,DAL625  ,1884,102,921.0,119.0,0,1
ace96d,1673102103,KJFK,1673112499,MBPV,AAL579  ,2200,79,436.0,57.0,0,1
a7de53,1673102019,KJFK,1673108539,,JBU5    ,2215,110,,,0,0
a845f4,1673101942,KJFK,1673111118,,JBU243  ,2162,64,,,0,0
a086ce,1673101870,KJFK,1673106749,KDTW,EDV4676 ,1694,64,5857.0,138.0,0,10
a1aaae,1673101765,KJFK,1673117002,,JBU939  ,1847,110,,,0,0
a2925a,1673101680,KJFK,1673103982,VT03,JBU1634 ,1782,72,3265.0,2362.0,0,2
a01880,1673101500,KJFK,1673105417,0NC7,AAL9791 ,1369,156,9524.0,2011.0,0,12
adde95,1673101454,KJFK,1673120774,KLAX,JBU819  ,2178,49,2626.0,45.0,0,7
a1a0a1,1673101367,KJFK,1673115199,,JBU2097 ,2743,72,,,0,0
ad1d3d,1673101266,KJFK,1673108179,KORD,AAL2819 ,2041,64,2888.0,105.0,0,5
a1373d,1673101160,KJFK,1673119991,KLAX,DAL1045 ,2165,102,2796.0,53.0,0,7
a15b4c,1673101064,KJFK,1673108418,KJAX,EDV4695 ,1635,41,9937.0,394.0,0,6
accd10,1673101000,KJFK,1673121206,KSFO,ASA27   ,2378,79,2236.0,49.0,0,5
a14c29,1673100887,KJFK,1673119663,,DAL312  ,2563,178,,,0,0
a92b0c,1673100697,KJFK,1673111395,,DAL1547 ,2220,110,,,0,0
a6e12d,1673100528,KJFK,1673136658,KATL,DAL1873 ,2004,102,1538.0,53.0,0,22
0c2094,1673100440,KJFK,1673117654,MPTO,CMP803  ,1778,26,10625.0,393.0,0,3
abaf1e,1673100210,KJFK,1673104289,,DAL1907 ,2272,117,,,0,0
a9b06f,1673100126,KJFK,1673112776,KDEN,DAL2895 ,1719,49,4546.0,78.0,0,17
ab4eeb,1673100060,KJFK,1673110674,MDSI,DAL1917 ,2762,87,7136.0,293.0,0,3
a45072,1673099985,KJFK,1673114455,,DAL1874 ,2408,72,,,0,0
ac7b1b,1673099893,KJFK,1673111819,TJSJ,JBU503  ,2226,79,4110.0,119.0,0,1
a071c8,1673099833,KJFK,1673108697,KMSP,DAL557  ,1428,72,1425.0,149.0,0,9
a2b622,1673099761,KJFK,1673107016,KBNA,JBU1073 ,1619,87,2117.0,98.0,0,5
a9bf4b,1673099700,KJFK,1673118040,KSAN,DAL350  ,1700,11,7386.0,345.0,0,9
4005ba,1673099561,KJFK,1673120954,EGLL,BAW178  ,1912,79,2662.0,188.0,0,5
a7b0c4,1673099380,KJFK,1673134360,KJFK,JBU1111 ,2014,110,2709.0,79.0,0,1
a3f473,1673099310,KJFK,1673104453,KDTW,JBU219  ,1754,117,5017.0,92.0,0,10
ac058a,1673099250,KJFK,1673112075,MMUN,DAL621  ,2737,148,5896.0,160.0,0,1
a89861,1673099141,KJFK,1673106744,,FDX869  ,1431,163,,,0,0
a145b7,1673099064,KJFK,1673103537,KRDU,EDV5078 ,1443,56,2418.0,71.0,0,6
ac181d,1673098990,KJFK,1673132319,KJFK,DAL1833 ,2540,140,4361.0,117.0,0,2
406ecd,1673098845,KJFK,1673119811,EGLL,VIR26Q  ,2255,49,2169.0,149.0,0,5
a3e658,1673098777,KJFK,1673104717,TXKF,AAL1289 ,1803,49,28.0,64.0,0,0
a74f33,1673098702,KJFK,1673116109,KPHX,JBU35   ,2436,110,1109.0,94.0,0,10
ac9e77,1673098641,KJFK,1673112440,TNCA,DAL613  ,2132,110,3492.0,96.0,0,0
a997cc,1673098582,KJFK,1673105278,KATL,DAL863  ,1798,87,3159.0,46.0,0,20
abd69d,1673098523,KJFK,1673108307,,DAL1845 ,2407,79,,,0,0
ac8985,1673098390,KJFK,1673109625,TJSJ,DAL639  ,2693,148,4374.0,126.0,0,1
ab1c47,1673098313,KJFK,1673105932,,DAL1955 ,2049,41,,,0,0
a8c796,1673098252,KJFK,1673115472,KLAS,JBU2131 ,2228,95,1762.0,146.0,0,4
ad8836,1673098176,KJFK,1673106944,KFLL,JBU601  ,2288,133,2756.0,10.0,0,4
a95745,1673098101,KJFK,1673136804,KDFW,AAL2365 ,1804,156,3384.0,24.0,0,21
ad7e6f,1673098020,KJFK,1673112251,TNCA,JBU1457 ,1678,79,2868.0,65.0,0,0
ac85ce,1673097913,KJFK,1673115358,KLAS,DAL1467 ,2317,56,2457.0,131.0,0,4
a45051,1673097847,KJFK,1673106464,KFLL,DAL1272 ,1821,64,3304.0,27.0,0,4
a13b66,1673097785,KJFK,1673101018,KROC,JBU186  ,1692,95,989.0,78.0,0,12
abc292,1673097723,KJFK,1673106299,,AAL833  ,2171,64,,,0,0
a1a832,1673097543,KJFK,1673116439,KSAN,JBU189  ,2142,102,5840.0,246.0,0,9
a37ec4,1673097466,KJFK,1673108246,,AAL978  ,1941,56,,,0,0
ad7ab8,1673097316,KJFK,1673111725,,JBU149  ,2319,117,,,0,0
a33741,1673097245,KJFK,1673105945,KMIA,AAL1610 ,1656,34,6271.0,195.0,0,6
a95881,1673097131,KJFK,1673122555,PANC,CKS816  ,2497,102,474.0,60.0,0,15
a008c9,1673096913,KJFK,1673105631,FL59,DAL1516 ,1318,72,11482.0,1417.0,0,14
a06a54,1673096836,KJFK,1673104601,KMCO,DAL812  ,1841,110,6075.0,123.0,0,8
a03f84,1673096740,KJFK,1673100657,KDCA,RPA4500 ,1444,87,2753.0,3.0,0,5
a526ed,1673096640,KJFK,1673110005,0TS2,ATN3484 ,1489,186,2398.0,59.0,0,40
a389eb,1673096537,KJFK,1673111319,,AAL2237 ,2170,79,,,0,0
0d0abf,1673096433,KJFK,1673137078,KSEA,VOI5895 ,1983,163,792.0,28.0,0,12
a44d1c,1673096286,KJFK,1673114097,KLAS,DAL719  ,1931,49,2368.0,138.0,0,4
a13391,1673096154,KJFK,1673117573,KSFO,DAL487  ,1990,178,846.0,19.0,0,5
a36200,1673096071,KJFK,1673104557,KTPA,DAL1385 ,1588,72,1653.0,99.0,0,7
a3ada3,1673096010,KJFK,1673106869,,AAL1588 ,2156,95,,,0,0
a7da9c,1673095923,KJFK,1673104703,KMSP,JBU117  ,1551,110,1519.0,142.0,0,9
a3b0fe,1673095860,KJFK,1673104603,KMIA,DAL2202 ,1708,102,4348.0,73.0,0,5
a7946a,1673095770,KJFK,1673103564,,JBU765  ,2289,110,,,0,0
a45586,1673095663,KJFK,1673104079,,DAL1985 ,2500,72,,,0,0
accee2,1673095590,KJFK,1673116013,KSFO,ASA186  ,2443,133,508.0,26.0,0,5
a3adb9,1673095338,KJFK,1673105539,,AAL2443 ,1965,64,,,0,0
a01c37,1673095260,KJFK,1673114634,KLAX,AAL1    ,1949,79,2532.0,60.0,0,7
ad5329,1673095185,KJFK,1673107694,MMUN,JBU751  ,2099,102,3930.0,54.0,0,1
a1a3a9,1673095050,KJFK,1673103027,,JBU779  ,2188,72,,,0,0
a2dda1,1673094911,KJFK,1673102027,KJAX,JBU1277 ,1874,87,11569.0,455.0,0,5
a17063,1673094791,KJFK,1673099186,,JBU2473 ,1502,110,,,0,0
adc238,1673094696,KJFK,1673109409,TLPC,JBU1681 ,2462,110,29357.0,1646.0,0,0
a12fcf,1673094390,KJFK,1673112525,KLAX,DAL1085 ,2242,95,2246.0,7.0,0,7
aaffed,1673094289,KJFK,1673113069,KSEA,DAL308  ,2600,72,686.0,10.0,0,12
a707a3,1673094217,KJFK,1673102246,KPBI,JBU953  ,1837,64,20779.0,1121.0,0,1
0c6064,1673094152,KJFK,1673109266,,BWA521  ,2382,72,,,0,0
a96171,1673094066,KJFK,1673113014,KPHX,DAL707  ,1809,110,794.0,79.0,0,10
acc1ee,1673094013,KJFK,1673123092,KDFW,AAL1349 ,2406,110,3480.0,9.0,0,18
a3915a,1673093917,KJFK,1673102681,KMIA,AAL1032 ,2275,156,6286.0,165.0,0,5
ad5623,1673093846,KJFK,1673108018,,AAL359  ,2360,72,,,0,0
acf48c,1673093718,KJFK,1673111453,SKBO,AVA21   ,1678,49,6025.0,126.0,0,2
a76fe9,1673093651,KJFK,1673112971,KSEA,ASA7    ,2146,79,784.0,2.0,0,12
a19cc7,1673093486,KJFK,1673106988,TNCA,JBU1057 ,2160,110,4189.0,134.0,0,0
a4d838,1673093378,KJFK,1673099954,KATL,DAL55   ,2448,95,2321.0,99.0,0,20
a3b11e,1673093302,KJFK,1673105955,MMUN,AAL1327 ,2257,64,4677.0,92.0,0,1
a86605,1673092658,KJFK,1673101327,KFLL,JBU2701 ,2205,87,2502.0,17.0,0,4
a869bc,1673092564,KJFK,1673100399,,JBU479  ,2468,117,,,0,0
a8a017,1673092479,KJFK,1673102578,,JBU137  ,2359,110,,,0,0
acbf73,1673092392,KJFK,1673096692,KJFK,N920PD  ,10319,11,9752.0,11.0,0,2
a24aca,1673092154,KJFK,1673099086,KORD,JBU1105 ,1992,148,1944.0,82.0,0,4
a071c2,1673092068,KJFK,1673107397,KBTF,DAL354  ,2000,110,6741.0,286.0,0,4
aa589c,1673091985,KJFK,1673098865,KATL,JBU1967 ,2088,79,1286.0,91.0,0,22
a47cd1,1673091900,KJFK,1673097739,KCVG,ATN3401 ,1797,178,1911.0,82.0,0,11
aa7c64,1673091712,KJFK,1673099951,KMCO,JBU583  ,1520,110,5518.0,100.0,0,8
a198ed,1673091601,KJFK,1673094179,KBOS,JBU518  ,1578,110,3625.0,123.0,0,3
adafb5,1673091533,KJFK,1673127618,KJFK,JBU1088 ,2115,95,3060.0,49.0,0,2
a186ad,1673091374,KJFK,1673094749,KBUF,JBU2802 ,1577,87,281.0,77.0,0,15
a976c7,1673091315,KJFK,1673101247,,JBU627  ,1966,87,,,0,0
a71ded,1673091218,KJFK,1673101944,,JBU935  ,2118,110,,,0,0
7580ef,1673091103,KJFK,1673151837,RPLL,PAL127  ,2422,178,2554.0,7.0,0,1
ad4b05,1673090400,KJFK,1673097799,,AVA043  ,2050,102,,,0,0
a73dfe,1673090292,KJFK,1673094157,,JBU121  ,2165,102,,,0,0
a3572c,1673090193,KJFK,1673098964,KMIA,AAL419  ,2529,178,4328.0,81.0,0,5
a449f1,1673090080,KJFK,1673097006,KATL,DAL424  ,1760,26,1678.0,68.0,0,21
a00df9,1673089905,KJFK,1673095075,KCLT,AAL2643 ,1645,34,12719.0,434.0,0,8
ad6f93,1673088558,KJFK,1673100363,TJSJ,JBU1603 ,2071,79,5344.0,172.0,0,1
c07535,1673088040,KJFK,1673094668,CYHM,SLQ9743 ,1659,117,1635.0,32.0,0,6
ad734a,1673087977,KJFK,1673090118,KBOS,JBU450  ,1436,171,6559.0,245.0,0,3
adf128,1673087903,KJFK,1673097628,,JBU209  ,1615,102,,,0,0
0c2069,1673087652,KJFK,1673104286,MPTO,CMP894  ,1620,64,7561.0,370.0,0,3
a19910,1673086695,KJFK,1673096590,,JBU2137 ,2137,117,,,0,0
a194aa,1673086500,KJFK,1673115564,KJFK,JBU538  ,1990,110,3568.0,95.0,0,2
a9607d,1673086323,KJFK,1673089815,,JBU1059 ,2415,110,,,0,0
a4b06c,1673084053,KJFK,1673091269,,AVA063  ,1968,72,,,0,0
a4e7c9,1673083776,KJFK,1673088355,CYHZ,GTI551  ,3207,102,1172.0,8.0,0,1
a560fb,1673080328,KJFK,1673088888,,LRC639  ,2489,26,,,0,0
ad5ff1,1673077339,KJFK,1673085999,,TAI571  ,2879,87,,,0,0
780a1d,1673076360,KJFK,1673130115,VMMC,CPA095  ,3900,56,26470.0,2302.0,1,0
3c458c,1673075718,KJFK,1673099129,EDDF,BOX453  ,2007,79,2887.0,10.0,0,5
a85119,1673075527,KJFK,1673085885,,JBU509  ,1563,95,,,0,0
a8453e,1673075271,KJFK,1673091329,MGGT,LRC653  ,2348,110,2250.0,61.0,0,0
a8bfb6,1673075092,KJFK,1673076514,KPHL,DAL8839 ,871,72,1752.0,41.0,0,11
aaae4b,1673074581,KJFK,1673115757,OTHH,AAL120  ,2415,95,2417.0,33.0,0,1
acbf73,1673073737,KJFK,1673077733,KJFK,N920PD  ,10629,3,9842.0,3.0,0,2
0c2083,1673072945,KJFK,1673090304,MPTO,CMP807  ,2082,117,10392.0,370.0,0,3
3949f8,1673072444,KJFK,1673094318,LFPG,AFR009  ,2685,133,5997.0,131.0,0,8
a9f655,1673071872,KJFK,1673104829,SPJC,GLG7393 ,1947,56,6659.0,232.0,0,5
8990e2,1673071667,KJFK,1673130118,,EVA031  ,3242,178,,,0,0
71c347,1673071500,KJFK,1673125116,RKSI,KAL086  ,2408,87,5149.0,61.0,0,1
aab202,1673070930,KJFK,1673093848,EGLL,AAL104  ,2315,110,2333.0,165.0,0,5
4ba9ec,1673070789,KJFK,1673102148,LTFM,THY12   ,2544,102,6482.0,251.0,0,2
0c6061,1673070476,KJFK,1673087759,,BWA527  ,2478,95,,,0,0
789218,1673069670,KJFK,1673123930,,CPA845  ,2313,102,,,0,0
a8913b,1673069117,KJFK,1673084544,TBPB,JBU2261 ,2180,140,395.0,21.0,0,0
a120fe,1673068372,KJFK,1673070557,,DAL156  ,2375,156,,,0,0
406b0a,1673068262,KJFK,1673090200,EGLL,BAW18A  ,1682,95,2137.0,134.0,0,5
acffbe,1673068133,KJFK,1673085327,SKBO,AVA245  ,2014,87,8159.0,240.0,0,2
394a0c,1673067696,KJFK,1673089407,LFPG,AFR017  ,1657,72,5900.0,109.0,0,8
a4b0bb,1673067483,KJFK,1673101886,LLBG,DAL234  ,1993,87,3414.0,65.0,0,4
a6a3c2,1673067379,KJFK,1673079819,TJBQ,JBU839  ,1891,95,11894.0,537.0,0,1
a1db3a,1673067139,KJFK,1673073125,KCVG,ABX152  ,1836,171,2458.0,14.0,0,12
aa5f41,1673067025,KJFK,1673102999,LLBG,AAL146  ,2363,95,4329.0,111.0,0,4
acb5ac,1673066970,KJFK,1673073708,KJFK,N918PD  ,10690,72,9730.0,3.0,0,2
a182f6,1673066632,KJFK,1673068706,KBOS,JBU1318 ,1604,133,4248.0,146.0,0,4
a7e5c1,1673066508,KJFK,1673076970,,JBU1537 ,2330,117,,,0,0
a8b8ba,1673066190,KJFK,1673077977,PR20,JBU745  ,2220,117,20763.0,1306.0,0,2
ac89f7,1673066111,KJFK,1673078937,TJSJ,JBU403  ,2407,133,4185.0,126.0,0,1
346605,1673065959,KJFK,1673089818,LEBL,IBE2628 ,2413,64,3236.0,11.0,0,1
4075b3,1673065852,KJFK,1673087816,EGLL,VIR10H  ,1716,72,2306.0,142.0,0,5
a7ad0d,1673065757,KJFK,1673076289,,JBU409  ,2187,133,,,0,0
a9b62c,1673065660,KJFK,1673097790,SBGR,AAL951  ,2556,133,20625.0,1437.0,0,2
ab7376,1673065564,KJFK,1673087883,EGLL,DAL3    ,2288,125,2537.0,149.0,0,5
8963eb,1673065417,KJFK,1673104886,,UAE8UW  ,3161,64,,,0,0
c00638,1673065191,KJFK,1673068933,CYHM,,1230,117,1631.0,24.0,0,6
adbaca,1673065133,KJFK,1673085064,KSFO,JBU2615 ,2856,255,1380.0,26.0,0,5
a26473,1673064897,KJFK,1673071137,KSDF,UPS1111 ,1511,209,1712.0,68.0,0,11
461f07,1673064722,KJFK,1673091628,EFHK,FIN16   ,1842,41,987.0,123.0,0,2
aaee43,1673064474,KJFK,1673086768,LFPG,DAL264  ,2317,178,2218.0,63.0,0,8
a9c5c5,1673064408,KJFK,1673066516,KBOS,JBU318  ,1837,171,4222.0,146.0,0,4
ad56e0,1673064326,KJFK,1673072723,KFLL,JBU1501 ,2544,178,2698.0,4.0,0,4
a3f473,1673064243,KJFK,1673066355,KORH,JBU676  ,1230,87,777.0,17.0,0,11
a2925a,1673064165,KJFK,1673066654,KSYR,JBU2516 ,1476,95,3819.0,115.0,0,12
495308,1673063816,KJFK,1673084533,LPPT,TAP210  ,1983,95,3995.0,61.0,0,4
a13b66,1673063568,KJFK,1673066931,KROC,JBU486  ,1807,178,1125.0,63.0,0,12
a9ecde,1673063454,KJFK,1673067399,73OI,N739E   ,920,117,2949.0,1077.0,0,22
a96412,1673063346,KJFK,1673089409,PANC,GTI8793 ,2689,194,2629.0,67.0,0,16
a2b622,1673063220,KJFK,1673065917,VT26,JBU234  ,1877,163,7381.0,726.0,0,16
a13b1e,1673063019,KJFK,1673070165,,FDX1292 ,2097,163,,,0,0
a39f0d,1673062923,KJFK,1673069337,KSDF,UPS9811 ,1100,178,1934.0,46.0,0,11
